STATION_ID,DURATION,SENSOR_NUMBER,SENS_SHORT_NAME,DATE TIME,VALUE,DATA_FLAG,UNITS,OBS DATE
MIL,E,7,REL SCH,2018-05-12 08:00,395,,CFS,
MIL,E,7,REL SCH,2018-05-13 01:00,400,,CFS,
MIL,E,7,REL SCH,2018-05-16 09:00,385,,CFS,
MIL,E,7,REL SCH,2018-06-04 01:00,385,,CFS,
MIL,E,7,REL SCH,2018-06-05 01:00,385,,CFS,
MIL,E,7,REL SCH,2018-06-11 10:00,432,,CFS,
MIL,E,7,REL SCH,2018-06-18 18:00,449,,CFS,
MIL,E,7,REL SCH,2018-06-23 16:00,440,,CFS,
MIL,E,7,REL SCH,2018-06-24 10:00,458,,CFS,
MIL,E,7,REL SCH,2018-06-25 01:00,410,,CFS,
MIL,E,7,REL SCH,2018-06-27 01:00,425,,CFS,
MIL,E,7,REL SCH,2018-06-28 01:00,425,,CFS,
MIL,E,7,REL SCH,2018-07-09 15:00,445,,CFS,
MIL,E,7,REL SCH,2018-07-24 12:00,435,,CFS,
MIL,E,7,REL SCH,2018-08-17 01:00,444,,CFS,
MIL,E,7,REL SCH,2018-08-18 01:00,455,,CFS,
MIL,E,7,REL SCH,2018-08-20 06:00,455,,CFS,
MIL,E,7,REL SCH,2018-08-25 09:00,435,,CFS,
MIL,E,7,REL SCH,2018-09-01 02:00,430,,CFS,
MIL,E,7,REL SCH,2018-09-28 08:00,413,,CFS,
MIL,E,7,REL SCH,2018-10-09 01:00,400,,CFS,
MIL,E,7,REL SCH,2018-10-12 09:00,420,,CFS,
MIL,E,7,REL SCH,2018-10-24 16:00,400,,CFS,
MIL,E,7,REL SCH,2018-10-30 06:00,415,,CFS,
MIL,E,7,REL SCH,2018-10-30 11:00,440,,CFS,
MIL,E,7,REL SCH,2018-11-05 13:00,420,,CFS,
MIL,E,7,REL SCH,2018-11-08 16:00,448,,CFS,
MIL,E,7,REL SCH,2018-11-14 06:00,455,,CFS,
MIL,E,7,REL SCH,2018-11-16 14:00,445,,CFS,
MIL,E,7,REL SCH,2018-11-16 16:00,405,,CFS,
MIL,E,7,REL SCH,2018-11-19 07:00,376,,CFS,
MIL,E,7,REL SCH,2018-11-25 00:00,405,,CFS,
MIL,E,7,REL SCH,2018-11-26 01:00,395,,CFS,
MIL,E,7,REL SCH,2018-11-28 16:00,355,,CFS,
MIL,E,7,REL SCH,2018-12-02 10:00,375,,CFS,
MIL,E,7,REL SCH,2018-12-15 10:00,347,,CFS,
MIL,E,7,REL SCH,2018-12-15 20:00,370,,CFS,
MIL,E,7,REL SCH,2018-12-27 16:00,411,,CFS,
MIL,E,7,REL SCH,2018-12-27 18:00,430,,CFS,
MIL,E,7,REL SCH,2018-12-29 18:00,430,,CFS,
MIL,E,7,REL SCH,2019-01-02 10:00,430,,CFS,
MIL,E,7,REL SCH,2019-01-08 18:00,388,,CFS,
MIL,E,7,REL SCH,2019-01-11 01:00,395,,CFS,
MIL,E,7,REL SCH,2019-01-12 01:00,405,,CFS,
MIL,E,7,REL SCH,2019-01-13 01:00,415,,CFS,
MIL,E,7,REL SCH,2019-01-14 12:00,385,,CFS,
MIL,E,7,REL SCH,2019-01-17 13:00,400,,CFS,
MIL,E,7,REL SCH,2019-01-18 04:00,388,,CFS,
MIL,E,7,REL SCH,2019-01-23 12:00,402,,CFS,
MIL,E,7,REL SCH,2019-01-23 13:00,408,,CFS,
MIL,E,7,REL SCH,2019-01-25 02:00,400,,CFS,
MIL,E,7,REL SCH,2019-01-26 15:00,405,,CFS,
MIL,E,7,REL SCH,2019-01-29 16:00,383,,CFS,
MIL,E,7,REL SCH,2019-02-07 10:00,345,,CFS,
MIL,E,7,REL SCH,2019-02-09 07:00,350,,CFS,
MIL,E,7,REL SCH,2019-02-09 23:00,785,,CFS,
MIL,E,7,REL SCH,2019-02-10 09:00,785,,CFS,
MIL,E,7,REL SCH,2019-02-11 08:00,600,,CFS,
MIL,E,7,REL SCH,2019-02-13 07:00,535,,CFS,
MIL,E,7,REL SCH,2019-02-14 15:00,635,,CFS,
MIL,E,7,REL SCH,2019-03-01 01:00,525,,CFS,
MIL,E,7,REL SCH,2019-03-01 18:00,350,,CFS,
MIL,E,7,REL SCH,2019-03-07 11:00,415,,CFS,
MIL,E,7,REL SCH,2019-03-13 01:00,413,,CFS,
MIL,E,7,REL SCH,2019-03-15 13:00,750,,CFS,
MIL,E,7,REL SCH,2019-03-15 15:00,"1,000",,CFS,
MIL,E,7,REL SCH,2019-03-16 08:00,"1,250",,CFS,
MIL,E,7,REL SCH,2019-03-16 10:00,"1,500",,CFS,
MIL,E,7,REL SCH,2019-03-17 08:00,"1,750",,CFS,
MIL,E,7,REL SCH,2019-03-17 10:00,"2,000",,CFS,
MIL,E,7,REL SCH,2019-03-18 08:00,"2,250",,CFS,
MIL,E,7,REL SCH,2019-03-18 10:00,"2,500",,CFS,
MIL,E,7,REL SCH,2019-03-19 08:00,"2,750",,CFS,
MIL,E,7,REL SCH,2019-03-19 10:00,"3,000",,CFS,
MIL,E,7,REL SCH,2019-03-19 12:00,"3,180",,CFS,
MIL,E,7,REL SCH,2019-03-29 15:00,"2,500",,CFS,
MIL,E,7,REL SCH,2019-03-30 15:00,"2,500",,CFS,
MIL,E,7,REL SCH,2019-04-01 11:00,"2,250",,CFS,
MIL,E,7,REL SCH,2019-04-01 13:00,"2,000",,CFS,
MIL,E,7,REL SCH,2019-04-02 10:00,"1,750",,CFS,
MIL,E,7,REL SCH,2019-04-02 14:00,"1,500",,CFS,
MIL,E,7,REL SCH,2019-04-03 12:00,"1,275",,CFS,
MIL,E,7,REL SCH,2019-04-04 09:00,"1,300",,CFS,
MIL,E,7,REL SCH,2019-04-04 13:00,"1,000",,CFS,
MIL,E,7,REL SCH,2019-04-05 08:00,900,,CFS,
MIL,E,7,REL SCH,2019-04-05 10:00,750,,CFS,
MIL,E,7,REL SCH,2019-04-05 13:00,360,,CFS,
MIL,E,7,REL SCH,2019-04-10 09:00,388,,CFS,
MIL,E,7,REL SCH,2019-04-12 12:00,425,,CFS,
MIL,E,7,REL SCH,2019-04-17 07:00,470,,CFS,
MIL,E,7,REL SCH,2019-04-18 11:00,482,,CFS,
MIL,E,7,REL SCH,2019-04-24 15:00,550,,CFS,
MIL,E,7,REL SCH,2019-05-01 15:00,560,,CFS,
MIL,E,7,REL SCH,2019-05-03 14:00,590,,CFS,
MIL,E,7,REL SCH,2019-05-09 01:00,582,,CFS,
MIL,E,7,REL SCH,2019-05-10 01:00,580,,CFS,
MIL,E,7,REL SCH,2019-05-14 13:00,"1,000",,CFS,
MIL,E,7,REL SCH,2019-05-14 19:15,"1,025",,CFS,
MIL,E,7,REL SCH,2019-05-17 16:00,"1,150",,CFS,
MIL,E,7,REL SCH,2019-05-17 17:00,"1,194",,CFS,
MIL,E,7,REL SCH,2019-05-19 11:00,150,,CFS,
MIL,E,7,REL SCH,2019-05-19 14:00,"1,100",,CFS,
MIL,E,7,REL SCH,2019-05-20 18:00,"1,750",,CFS,
MIL,E,7,REL SCH,2019-05-21 08:00,"2,400",,CFS,
MIL,E,7,REL SCH,2019-05-21 10:00,"2,750",,CFS,
MIL,E,7,REL SCH,2019-05-21 12:00,"3,000",,CFS,
MIL,E,7,REL SCH,2019-05-22 08:00,"3,500",,CFS,
MIL,E,7,REL SCH,2019-05-22 10:00,"4,000",,CFS,
MIL,E,7,REL SCH,2019-05-22 12:00,"4,500",,CFS,
MIL,E,7,REL SCH,2019-05-22 14:00,"5,000",,CFS,
MIL,E,7,REL SCH,2019-05-23 08:00,"5,500",,CFS,
MIL,E,7,REL SCH,2019-05-23 10:00,"6,000",,CFS,
MIL,E,7,REL SCH,2019-05-23 12:00,"6,100",,CFS,
MIL,E,7,REL SCH,2019-05-23 16:00,"4,981",,CFS,
MIL,E,7,REL SCH,2019-05-28 08:00,"7,000",,CFS,
MIL,E,7,REL SCH,2019-05-28 10:00,"6,500",,CFS,
MIL,E,7,REL SCH,2019-05-29 08:00,"7,000",,CFS,
MIL,E,7,REL SCH,2019-05-29 15:00,"6,500",,CFS,
MIL,E,7,REL SCH,2019-05-30 10:00,"6,000",,CFS,
MIL,E,7,REL SCH,2019-06-03 09:00,"5,500",,CFS,
MIL,E,7,REL SCH,2019-06-03 13:00,"5,000",,CFS,
MIL,E,7,REL SCH,2019-06-03 17:00,"4,500",,CFS,
MIL,E,7,REL SCH,2019-06-08 09:00,"4,000",,CFS,
MIL,E,7,REL SCH,2019-06-09 09:00,"3,500",,CFS,
MIL,E,7,REL SCH,2019-06-09 13:00,"3,000",,CFS,
MIL,E,7,REL SCH,2019-06-11 11:00,"3,500",,CFS,
MIL,E,7,REL SCH,2019-06-12 09:00,"4,000",,CFS,
MIL,E,7,REL SCH,2019-06-12 11:00,"4,500",,CFS,
MIL,E,7,REL SCH,2019-06-13 15:00,"5,000",,CFS,
MIL,E,7,REL SCH,2019-06-14 00:00,"5,297",,CFS,
MIL,E,7,REL SCH,2019-06-14 14:00,"5,500",,CFS,
MIL,E,7,REL SCH,2019-06-19 08:00,"5,000",,CFS,
MIL,E,7,REL SCH,2019-06-19 10:00,"4,500",,CFS,
MIL,E,7,REL SCH,2019-06-19 12:00,"4,000",,CFS,
MIL,E,7,REL SCH,2019-06-19 15:00,"3,500",,CFS,
MIL,E,7,REL SCH,2019-06-20 10:00,"2,015",,CFS,
MIL,E,7,REL SCH,2019-06-21 14:00,"1,760",,CFS,
MIL,E,7,REL SCH,2019-06-24 00:00,"1,211",,CFS,
MIL,E,7,REL SCH,2019-06-24 09:00,"1,250",,CFS,
MIL,E,7,REL SCH,2019-06-24 11:00,"1,000",,CFS,
MIL,E,7,REL SCH,2019-06-25 00:00,"1,003",,CFS,
MIL,E,7,REL SCH,2019-07-02 18:00,"1,250",,CFS,
MIL,E,7,REL SCH,2019-07-03 12:00,"1,500",,CFS,
MIL,E,7,REL SCH,2019-07-04 16:00,"1,250",,CFS,
MIL,E,7,REL SCH,2019-07-07 22:00,"1,500",,CFS,
MIL,E,7,REL SCH,2019-07-08 10:00,"1,750",,CFS,
MIL,E,7,REL SCH,2019-07-09 16:00,"1,000",,CFS,
MIL,E,7,REL SCH,2019-07-15 08:00,790,,CFS,
MIL,E,7,REL SCH,2019-07-16 09:00,485,,CFS,
MIL,E,7,REL SCH,2019-07-18 16:00,392,,CFS,
MIL,E,7,REL SCH,2019-07-21 16:00,435,,CFS,
MIL,E,7,REL SCH,2019-07-27 12:00,488,,CFS,
MIL,E,7,REL SCH,2019-07-28 13:00,535,,CFS,
MIL,E,7,REL SCH,2019-07-29 15:00,491,,CFS,
MIL,E,7,REL SCH,2019-07-30 10:00,450,,CFS,
MIL,E,7,REL SCH,2019-08-03 12:00,420,,CFS,
MIL,E,7,REL SCH,2019-08-05 17:00,427,,CFS,
MIL,E,7,REL SCH,2019-08-06 17:00,458,,CFS,
MIL,E,7,REL SCH,2019-08-14 17:00,458,,CFS,
MIL,E,7,REL SCH,2019-08-25 06:00,426,,CFS,
MIL,E,7,REL SCH,2019-08-25 18:00,431,,CFS,
MIL,E,7,REL SCH,2019-08-25 19:00,470,,CFS,
MIL,E,7,REL SCH,2019-08-26 08:00,407,,CFS,
MIL,E,7,REL SCH,2019-08-26 09:00,431,,CFS,
MIL,E,7,REL SCH,2019-08-28 09:00,403,,CFS,
MIL,E,7,REL SCH,2019-09-01 20:00,407,,CFS,
MIL,E,7,REL SCH,2019-09-08 01:00,380,,CFS,
MIL,E,7,REL SCH,2019-09-09 01:00,393,,CFS,
MIL,E,7,REL SCH,2019-09-10 01:00,400,,CFS,
MIL,E,7,REL SCH,2019-09-11 01:00,400,,CFS,
MIL,E,7,REL SCH,2019-09-17 10:00,445,,CFS,
MIL,E,7,REL SCH,2019-09-18 19:00,450,,CFS,
MIL,E,7,REL SCH,2019-09-19 13:00,430,,CFS,
MIL,E,7,REL SCH,2019-09-22 11:00,403,,CFS,
MIL,E,7,REL SCH,2019-10-03 06:00,407,,CFS,
MIL,E,7,REL SCH,2019-10-10 10:00,390,,CFS,
MIL,E,7,REL SCH,2019-10-17 00:00,365,,CFS,
MIL,E,7,REL SCH,2019-10-18 00:00,365,,CFS,
MIL,E,7,REL SCH,2019-10-21 10:00,395,,CFS,
MIL,E,7,REL SCH,2019-10-23 10:00,416,,CFS,
MIL,E,7,REL SCH,2019-10-24 10:00,439,,CFS,
MIL,E,7,REL SCH,2019-10-26 09:00,425,,CFS,
MIL,E,7,REL SCH,2019-10-29 10:00,417,,CFS,
MIL,E,7,REL SCH,2019-10-31 13:00,402,,CFS,
MIL,E,7,REL SCH,2019-10-31 17:00,411,,CFS,
MIL,E,7,REL SCH,2019-11-02 09:00,385,,CFS,
MIL,E,7,REL SCH,2019-11-07 00:00,385,,CFS,
MIL,E,7,REL SCH,2019-11-11 11:00,412,,CFS,
MIL,E,7,REL SCH,2019-11-17 15:00,406,,CFS,
MIL,E,7,REL SCH,2019-11-19 19:00,403,,CFS,
MIL,E,7,REL SCH,2019-11-22 00:00,417,,CFS,
MIL,E,7,REL SCH,2019-11-25 08:00,383,,CFS,
MIL,E,7,REL SCH,2019-11-28 10:00,360,,CFS,
